customer_id,customer_name,order_id,order_date,sales,order_row_number
PG-18895,Paul Gonzalez,CA-2015-134117,12/17/2015,16.4,14
PG-18895,Paul Gonzalez,CA-2015-166464,9/12/2015,12.6,15
PG-18895,Paul Gonzalez,CA-2016-111010,1/22/2016,7.56,16
PG-18895,Paul Gonzalez,CA-2017-155558,10/26/2017,6.16,17
PH-18790,Patricia Hirasaki,CA-2017-113558,10/21/2017,683.952,1
PH-18790,Patricia Hirasaki,CA-2017-113558,10/21/2017,45.696,2
PJ-18835,Patrick Jones,CA-2015-154746,11/14/2015,826.11,1
PJ-18835,Patrick Jones,CA-2015-137897,11/14/2015,59.9,2
PJ-18835,Patrick Jones,CA-2014-135993,5/28/2014,57.408,3
PJ-18835,Patrick Jones,CA-2017-105130,11/21/2017,40.736,4
PJ-18835,Patrick Jones,US-2017-108700,5/19/2017,38.016,5
PJ-18835,Patrick Jones,CA-2015-137897,11/14/2015,37.6,6
PJ-18835,Patrick Jones,CA-2015-137897,11/14/2015,37.0,7
PJ-18835,Patrick Jones,CA-2015-154746,11/14/2015,33.96,8
PJ-18835,Patrick Jones,CA-2014-135993,5/28/2014,27.6,9
PJ-18835,Patrick Jones,CA-2017-103009,11/3/2017,26.4,10
PJ-18835,Patrick Jones,CA-2016-112676,5/5/2016,14.352,11
PJ-18835,Patrick Jones,CA-2017-105130,11/21/2017,11.76,12
PJ-18835,Patrick Jones,CA-2016-160136,11/3/2016,9.248,13
PJ-19015,Pauline Johnson,CA-2017-143686,5/14/2017,1399.93,1
PJ-19015,Pauline Johnson,CA-2016-153101,9/8/2016,146.04,2
PJ-19015,Pauline Johnson,CA-2015-122973,7/18/2015,135.99,3
PJ-19015,Pauline Johnson,CA-2016-137939,7/20/2016,89.95,4
PJ-19015,Pauline Johnson,CA-2017-143686,5/14/2017,18.28,5
PJ-19015,Pauline Johnson,CA-2017-163069,8/18/2017,9.912,6
PJ-19015,Pauline Johnson,CA-2014-124023,4/7/2014,8.96,7
PJ-19015,Pauline Johnson,CA-2015-122973,7/18/2015,7.38,8
PJ-19015,Pauline Johnson,CA-2017-151218,6/20/2017,4.464,9
PJ-19015,Pauline Johnson,CA-2015-122973,7/18/2015,3.328,10
PK-18910,Paul Knutson,CA-2016-158099,9/3/2016,1141.47,1
PK-18910,Paul Knutson,CA-2016-158099,9/3/2016,280.782,2
PK-18910,Paul Knutson,CA-2014-105172,4/4/2014,18.9,3
PK-19075,Pete Kriz,US-2017-102183,8/21/2017,4305.552,1
PK-19075,Pete Kriz,CA-2017-116680,9/4/2017,1478.272,2
PK-19075,Pete Kriz,CA-2014-105893,11/11/2014,665.88,3
PK-19075,Pete Kriz,CA-2016-118332,12/16/2016,563.92,4
PK-19075,Pete Kriz,CA-2016-129126,12/14/2016,396.92,5
PK-19075,Pete Kriz,CA-2016-115756,9/5/2016,242.94,6
PK-19075,Pete Kriz,CA-2016-115756,9/5/2016,194.94,7
PK-19075,Pete Kriz,US-2016-134488,9/24/2016,155.372,8
PK-19075,Pete Kriz,CA-2016-166282,4/16/2016,123.088,9
PK-19075,Pete Kriz,CA-2017-132346,11/7/2017,100.94,10
PK-19075,Pete Kriz,CA-2016-115756,9/5/2016,91.36,11
PK-19075,Pete Kriz,CA-2016-115756,9/5/2016,70.95,12
PK-19075,Pete Kriz,CA-2016-166282,4/16/2016,35.168,13
PK-19075,Pete Kriz,US-2017-102183,8/21/2017,32.088,14
PK-19075,Pete Kriz,CA-2017-147753,3/5/2017,25.06,15
PK-19075,Pete Kriz,CA-2017-107461,12/21/2017,23.88,16
PK-19075,Pete Kriz,CA-2016-129126,12/14/2016,23.12,17
PK-19075,Pete Kriz,CA-2016-115756,9/5/2016,22.05,18
PK-19075,Pete Kriz,CA-2016-129126,12/14/2016,21.48,19
PK-19075,Pete Kriz,CA-2016-129126,12/14/2016,17.15,20
PK-19075,Pete Kriz,CA-2016-129126,12/14/2016,14.62,21
PK-19075,Pete Kriz,CA-2017-116680,9/4/2017,13.344,22
PK-19075,Pete Kriz,CA-2016-115756,9/5/2016,12.22,23
PK-19075,Pete Kriz,CA-2016-150343,8/16/2016,10.86,24
PK-19075,Pete Kriz,CA-2016-129126,12/14/2016,5.76,25
PL-18925,Paul Lucas,US-2016-113509,3/15/2016,83.976,1
PL-18925,Paul Lucas,CA-2014-168305,11/1/2014,44.4,2
PL-18925,Paul Lucas,CA-2017-165757,6/22/2017,31.155,3
PL-18925,Paul Lucas,CA-2017-119564,12/15/2017,22.77,4
PL-18925,Paul Lucas,CA-2014-168305,11/1/2014,21.4,5
PL-18925,Paul Lucas,CA-2017-109946,4/16/2017,16.52,6
PL-18925,Paul Lucas,CA-2017-165757,6/22/2017,10.332,7
PL-18925,Paul Lucas,CA-2017-165757,6/22/2017,8.928,8
PM-18940,Paul MacIntyre,CA-2016-102092,12/9/2016,1056.86,1
PM-18940,Paul MacIntyre,CA-2015-141250,1/19/2015,199.304,2
PM-18940,Paul MacIntyre,CA-2015-141250,1/19/2015,102.438,3
PM-18940,Paul MacIntyre,CA-2014-117709,5/4/2014,46.8,4
PM-19135,Peter McVee,US-2015-134558,12/19/2015,2249.91,1
PM-19135,Peter McVee,US-2015-134558,12/19/2015,1053.164,2
PM-19135,Peter McVee,CA-2017-159667,11/9/2017,499.168,3
PM-19135,Peter McVee,CA-2017-159667,11/9/2017,191.976,4
PM-19135,Peter McVee,CA-2016-149685,10/8/2016,60.144,5
PM-19135,Peter McVee,CA-2016-165148,10/22/2016,31.4,6
PM-19135,Peter McVee,US-2015-134558,12/19/2015,29.9,7
PN-18775,Parhena Norris,CA-2016-138597,12/18/2016,563.94,1
PN-18775,Parhena Norris,US-2017-132031,4/23/2017,387.136,2
PN-18775,Parhena Norris,CA-2017-161018,11/9/2017,96.53,3
PN-18775,Parhena Norris,US-2017-132031,4/23/2017,77.952,4
PN-18775,Parhena Norris,US-2017-148768,11/30/2017,71.976,5
PN-18775,Parhena Norris,CA-2017-132213,4/25/2017,67.92,6
PN-18775,Parhena Norris,US-2016-118780,9/10/2016,59.48,7
PN-18775,Parhena Norris,US-2017-132031,4/23/2017,45.408,8
PN-18775,Parhena Norris,CA-2017-132213,4/25/2017,42.048,9
PN-18775,Parhena Norris,CA-2016-155439,9/14/2016,25.92,10
PN-18775,Parhena Norris,CA-2015-141936,8/7/2015,19.152,11
PN-18775,Parhena Norris,US-2016-118780,9/10/2016,6.69,12
PN-18775,Parhena Norris,US-2017-132031,4/23/2017,3.0,13
PO-18850,Patrick O'Brill,CA-2017-129021,8/23/2017,4367.896,1
PO-18850,Patrick O'Brill,US-2016-141544,8/30/2016,786.744,2
PO-18850,Patrick O'Brill,CA-2015-130183,11/13/2015,613.9992,3
PO-18850,Patrick O'Brill,CA-2017-141705,10/24/2017,517.405,4
PO-18850,Patrick O'Brill,US-2016-141544,8/30/2016,290.898,5
PO-18850,Patrick O'Brill,CA-2017-129021,8/23/2017,161.376,6
PO-18850,Patrick O'Brill,US-2017-101784,7/6/2017,122.136,7
PO-18850,Patrick O'Brill,CA-2014-159681,12/7/2014,105.52,8
PO-18850,Patrick O'Brill,US-2016-141544,8/30/2016,100.24,9
PO-18850,Patrick O'Brill,CA-2014-148782,11/2/2014,88.776,10
PO-18850,Patrick O'Brill,US-2016-141544,8/30/2016,54.224,11
PO-18850,Patrick O'Brill,CA-2017-129021,8/23/2017,49.568,12
PO-18850,Patrick O'Brill,US-2017-106705,12/26/2017,44.75,13
PO-18850,Patrick O'Brill,US-2016-141544,8/30/2016,37.764,14
PO-18850,Patrick O'Brill,CA-2015-104486,5/1/2015,37.32,15
PO-18850,Patrick O'Brill,CA-2015-104486,5/1/2015,35.06,16
PO-18850,Patrick O'Brill,CA-2017-149853,10/3/2017,17.92,17
PO-18850,Patrick O'Brill,CA-2017-149853,10/3/2017,15.552,18
PO-18850,Patrick O'Brill,CA-2015-104486,5/1/2015,12.176,19
PO-18850,Patrick O'Brill,CA-2017-129021,8/23/2017,8.72,20
PO-18850,Patrick O'Brill,CA-2016-111409,9/18/2016,3.0,21
PO-18850,Patrick O'Brill,CA-2017-129021,8/23/2017,2.784,22
PO-18865,Patrick O'Donnell,CA-2014-120838,3/23/2014,604.752,1
PO-18865,Patrick O'Donnell,CA-2014-120838,3/23/2014,330.4,2
PO-18865,Patrick O'Donnell,CA-2017-143259,12/30/2017,323.136,3
PO-18865,Patrick O'Donnell,CA-2017-140088,5/28/2017,301.96,4
PO-18865,Patrick O'Donnell,CA-2014-146703,10/20/2014,211.96,5
PO-18865,Patrick O'Donnell,US-2016-152415,9/17/2016,191.82,6
PO-18865,Patrick O'Donnell,CA-2017-128328,8/5/2017,133.2,7
PO-18865,Patrick O'Donnell,CA-2017-128328,8/5/2017,125.88,8
PO-18865,Patrick O'Donnell,CA-2017-143259,12/30/2017,90.93,9
PO-18865,Patrick O'Donnell,CA-2017-128328,8/5/2017,79.78,10
PO-18865,Patrick O'Donnell,CA-2017-143259,12/30/2017,52.776,11
PO-18865,Patrick O'Donnell,CA-2017-108756,12/25/2017,31.8,12
PO-18865,Patrick O'Donnell,US-2016-152415,9/17/2016,14.82,13
PO-19180,Philisse Overcash,CA-2016-147375,6/12/2016,1007.979,1
PO-19180,Philisse Overcash,CA-2015-121783,11/10/2015,795.51,2
PO-19180,Philisse Overcash,CA-2015-121783,11/10/2015,715.64,3
PO-19180,Philisse Overcash,CA-2015-121783,11/10/2015,549.99,4
PO-19180,Philisse Overcash,CA-2015-164539,11/16/2015,523.25,5
PO-19180,Philisse Overcash,CA-2017-118346,7/23/2017,399.95,6
PO-19180,Philisse Overcash,CA-2016-147375,6/12/2016,313.488,7
PO-19180,Philisse Overcash,CA-2016-151148,9/12/2016,146.952,8
PO-19180,Philisse Overcash,US-2015-156797,8/11/2015,138.0,9
PO-19180,Philisse Overcash,CA-2016-151148,9/12/2016,83.136,10
PO-19180,Philisse Overcash,CA-2015-121783,11/10/2015,74.76,11
PO-19180,Philisse Overcash,CA-2017-143665,4/26/2017,39.28,12
PO-19180,Philisse Overcash,CA-2015-121783,11/10/2015,29.22,13
PO-19180,Philisse Overcash,CA-2017-143665,4/26/2017,20.34,14
PO-19180,Philisse Overcash,CA-2016-147683,11/13/2016,19.54,15
PO-19180,Philisse Overcash,CA-2017-142867,3/17/2017,13.776,16
PO-19180,Philisse Overcash,US-2015-156797,8/11/2015,11.96,17
PO-19180,Philisse Overcash,CA-2017-142867,3/17/2017,10.272,18
PO-19195,Phillina Ober,CA-2015-110891,11/20/2015,344.372,1
PO-19195,Phillina Ober,CA-2014-112326,1/4/2014,272.736,2
PO-19195,Phillina Ober,US-2017-103247,10/5/2017,160.93,3
PO-19195,Phillina Ober,CA-2015-156335,9/25/2015,104.98,4
PO-19195,Phillina Ober,US-2017-103247,10/5/2017,75.792,5
PO-19195,Phillina Ober,CA-2015-156335,9/25/2015,63.96,6
PO-19195,Phillina Ober,CA-2015-156335,9/25/2015,14.46,7
PO-19195,Phillina Ober,CA-2014-112326,1/4/2014,11.784,8
PO-19195,Phillina Ober,CA-2015-144099,11/29/2015,4.304,9
PO-19195,Phillina Ober,CA-2014-112326,1/4/2014,3.54,10
PP-18955,Paul Prost,CA-2014-126683,9/29/2014,2348.82,1
PP-18955,Paul Prost,CA-2017-117401,5/18/2017,706.86,2
PP-18955,Paul Prost,US-2016-108504,2/5/2016,484.83,3
PP-18955,Paul Prost,CA-2017-134096,9/24/2017,383.96,4
PP-18955,Paul Prost,US-2016-108504,2/5/2016,348.84,5
PP-18955,Paul Prost,US-2016-108504,2/5/2016,342.37,6
PP-18955,Paul Prost,CA-2016-145177,11/10/2016,334.88,7
PP-18955,Paul Prost,CA-2015-146087,7/6/2015,301.96,8
PP-18955,Paul Prost,US-2016-108504,2/5/2016,239.98,9
PP-18955,Paul Prost,CA-2016-145177,11/10/2016,178.92,10
PP-18955,Paul Prost,CA-2014-146815,9/8/2014,172.764,11
PP-18955,Paul Prost,US-2016-108504,2/5/2016,167.96,12
PP-18955,Paul Prost,US-2016-108504,2/5/2016,154.44,13
PP-18955,Paul Prost,US-2014-115413,8/26/2014,149.97,14
PP-18955,Paul Prost,CA-2016-145177,11/10/2016,148.288,15
PP-18955,Paul Prost,US-2016-108504,2/5/2016,122.97,16
PP-18955,Paul Prost,CA-2017-117401,5/18/2017,114.95,17
PP-18955,Paul Prost,US-2016-108504,2/5/2016,104.85,18
PP-18955,Paul Prost,CA-2016-145177,11/10/2016,89.568,19
PP-18955,Paul Prost,US-2016-108504,2/5/2016,80.98,20
PP-18955,Paul Prost,CA-2016-145177,11/10/2016,69.888,21
PP-18955,Paul Prost,CA-2017-117401,5/18/2017,43.19,22
PP-18955,Paul Prost,CA-2016-145177,11/10/2016,41.958,23
PP-18955,Paul Prost,CA-2016-145177,11/10/2016,22.248,24
PP-18955,Paul Prost,US-2016-108504,2/5/2016,18.84,25
PP-18955,Paul Prost,CA-2017-134096,9/24/2017,15.57,26
PP-18955,Paul Prost,CA-2015-130253,12/14/2015,15.24,27
PP-18955,Paul Prost,US-2016-108504,2/5/2016,9.45,28
PP-18955,Paul Prost,CA-2016-145177,11/10/2016,9.216,29
PP-18955,Paul Prost,US-2014-115413,8/26/2014,8.64,30
PP-18955,Paul Prost,CA-2014-126683,9/29/2014,6.16,31
PP-18955,Paul Prost,CA-2015-111864,6/19/2015,5.904,32
PP-18955,Paul Prost,CA-2016-145177,11/10/2016,4.624,33
PP-18955,Paul Prost,CA-2014-146815,9/8/2014,3.52,34
PR-18880,Patrick Ryan,US-2017-109253,8/21/2017,568.728,1
PR-18880,Patrick Ryan,US-2017-109253,8/21/2017,431.968,2
PR-18880,Patrick Ryan,US-2017-109253,8/21/2017,203.52,3
PR-18880,Patrick Ryan,US-2015-110261,12/19/2015,158.376,4
PR-18880,Patrick Ryan,US-2017-109253,8/21/2017,129.92,5
PR-18880,Patrick Ryan,US-2017-109253,8/21/2017,117.144,6
PR-18880,Patrick Ryan,CA-2015-125563,4/11/2015,67.36,7
PR-18880,Patrick Ryan,CA-2015-125563,4/11/2015,54.528,8
PR-18880,Patrick Ryan,US-2017-109253,8/21/2017,51.75,9
PR-18880,Patrick Ryan,CA-2014-136861,9/5/2014,31.984,10
PR-18880,Patrick Ryan,US-2017-109253,8/21/2017,17.12,11
PR-18880,Patrick Ryan,CA-2017-162250,11/24/2017,7.78,12
PS-18760,Pamela Stobb,CA-2015-143147,5/26/2015,399.54,1
PS-18760,Pamela Stobb,CA-2016-153269,3/9/2016,354.9,2
PS-18760,Pamela Stobb,CA-2017-128965,4/17/2017,274.89,3
PS-18760,Pamela Stobb,CA-2017-156237,9/14/2017,241.17,4
PS-18760,Pamela Stobb,CA-2017-128965,4/17/2017,218.352,5
PS-18760,Pamela Stobb,CA-2017-156237,9/14/2017,127.936,6
PS-18760,Pamela Stobb,CA-2017-156237,9/14/2017,113.372,7
PS-18760,Pamela Stobb,CA-2015-143147,5/26/2015,105.686,8
PS-18760,Pamela Stobb,CA-2015-143147,5/26/2015,104.93,9
PS-18760,Pamela Stobb,CA-2016-153269,3/9/2016,51.8,10
PS-18760,Pamela Stobb,CA-2014-126963,6/15/2014,36.544,11
PS-18760,Pamela Stobb,CA-2017-128965,4/17/2017,28.14,12
PS-18760,Pamela Stobb,CA-2017-128965,4/17/2017,23.04,13
PS-18760,Pamela Stobb,US-2016-101497,9/29/2016,18.97,14
PS-18760,Pamela Stobb,CA-2017-156237,9/14/2017,18.312,15
PS-18760,Pamela Stobb,CA-2016-153269,3/9/2016,17.94,16
PS-18760,Pamela Stobb,CA-2017-156237,9/14/2017,12.585,17
PS-18760,Pamela Stobb,CA-2016-153269,3/9/2016,11.21,18
PS-18760,Pamela Stobb,CA-2017-128965,4/17/2017,10.9,19
PS-18760,Pamela Stobb,CA-2017-128965,4/17/2017,7.38,20
PS-18760,Pamela Stobb,CA-2017-156237,9/14/2017,3.882,21
PS-18970,Paul Stevenson,CA-2017-111591,3/21/2017,359.32,1
PS-18970,Paul Stevenson,US-2015-164175,4/30/2015,213.115,2
PS-18970,Paul Stevenson,CA-2015-135727,5/11/2015,191.968,3
PS-18970,Paul Stevenson,US-2014-120740,4/15/2014,187.76,4
PS-18970,Paul Stevenson,US-2014-120740,4/15/2014,106.96,5
PS-18970,Paul Stevenson,CA-2015-140830,11/30/2015,71.88,6
PS-18970,Paul Stevenson,US-2017-111920,10/22/2017,36.44,7
PS-18970,Paul Stevenson,CA-2017-111591,3/21/2017,30.576,8
PS-18970,Paul Stevenson,CA-2017-111591,3/21/2017,22.14,9
PS-18970,Paul Stevenson,CA-2017-163818,10/4/2017,19.98,10
PS-18970,Paul Stevenson,CA-2015-140830,11/30/2015,17.48,11
PS-18970,Paul Stevenson,CA-2017-111591,3/21/2017,13.02,12
PS-18970,Paul Stevenson,CA-2016-161158,5/9/2016,8.0,13
PS-19045,Penelope Sewall,CA-2017-133865,5/8/2017,3359.952,1
PS-19045,Penelope Sewall,CA-2014-136567,12/20/2014,2244.48,2
PS-19045,Penelope Sewall,CA-2014-136567,12/20/2014,455.1,3
PS-19045,Penelope Sewall,CA-2017-160423,1/21/2017,348.208,4
PS-19045,Penelope Sewall,CA-2014-136567,12/20/2014,122.48,5
PS-19045,Penelope Sewall,CA-2015-132374,2/22/2015,79.36,6
PS-19045,Penelope Sewall,CA-2015-155054,6/13/2015,67.98,7
PS-19045,Penelope Sewall,CA-2014-136567,12/20/2014,62.31,8
PS-19045,Penelope Sewall,CA-2017-160423,1/21/2017,35.784,9
PS-19045,Penelope Sewall,CA-2015-155054,6/13/2015,29.84,10
PS-19045,Penelope Sewall,CA-2017-109211,4/4/2017,16.98,11
PS-19045,Penelope Sewall,CA-2016-164896,11/7/2016,12.9,12
PS-19045,Penelope Sewall,CA-2015-155054,6/13/2015,8.26,13
PT-19090,Pete Takahito,US-2016-152373,9/5/2016,93.456,1
PT-19090,Pete Takahito,CA-2017-103065,10/20/2017,43.936,2
PT-19090,Pete Takahito,CA-2017-103065,10/20/2017,6.672,3
PT-19090,Pete Takahito,US-2014-150924,9/12/2014,5.18,4
PT-19090,Pete Takahito,CA-2017-103065,10/20/2017,4.768,5
PT-19090,Pete Takahito,CA-2017-103065,10/20/2017,4.448,6
PT-19090,Pete Takahito,CA-2017-145093,7/21/2017,2.112,7
PV-18985,Paul Van Hugh,CA-2017-105914,10/2/2017,1575.14,1
PV-18985,Paul Van Hugh,CA-2014-161508,7/12/2014,512.358,2
PV-18985,Paul Van Hugh,CA-2016-119025,2/22/2016,490.32,3
PV-18985,Paul Van Hugh,CA-2017-105914,10/2/2017,112.12,4
PV-18985,Paul Van Hugh,US-2017-133081,3/11/2017,63.88,5
PV-18985,Paul Van Hugh,CA-2016-107216,6/14/2016,29.29,6
PV-18985,Paul Van Hugh,US-2017-133081,3/11/2017,26.72,7
PV-18985,Paul Van Hugh,CA-2014-161508,7/12/2014,22.288,8
PV-18985,Paul Van Hugh,CA-2014-161508,7/12/2014,16.032,9
PV-18985,Paul Van Hugh,CA-2016-107216,6/14/2016,8.73,10
PV-18985,Paul Van Hugh,CA-2016-107216,6/14/2016,8.64,11
PV-18985,Paul Van Hugh,CA-2016-107216,6/14/2016,7.04,12
PV-18985,Paul Van Hugh,CA-2014-161508,7/12/2014,3.488,13
PW-19030,Pauline Webber,CA-2017-116988,6/27/2017,1287.45,1
PW-19030,Pauline Webber,CA-2016-113607,10/14/2016,1091.93,2
PW-19030,Pauline Webber,CA-2014-125150,5/16/2014,232.88,3
PW-19030,Pauline Webber,CA-2016-140438,12/24/2016,197.97,4
PW-19030,Pauline Webber,CA-2017-116988,6/27/2017,126.3,5
PW-19030,Pauline Webber,CA-2016-105354,12/2/2016,115.84,6
PW-19030,Pauline Webber,CA-2016-113607,10/14/2016,111.96,7
PW-19030,Pauline Webber,CA-2017-137323,11/14/2017,96.36,8
PW-19030,Pauline Webber,CA-2015-127327,2/3/2015,90.882,9
PW-19030,Pauline Webber,CA-2017-156272,3/21/2017,64.384,10
PW-19030,Pauline Webber,CA-2017-116988,6/27/2017,19.44,11
PW-19030,Pauline Webber,CA-2017-117695,8/5/2017,13.76,12
PW-19030,Pauline Webber,CA-2016-140256,8/22/2016,5.76,13
PW-19240,Pierre Wener,CA-2015-162782,2/21/2015,2541.98,1
PW-19240,Pierre Wener,US-2015-114839,4/26/2015,408.422,2
PW-19240,Pierre Wener,US-2015-145422,12/3/2015,359.499,3
PW-19240,Pierre Wener,CA-2015-144274,11/23/2015,307.98,4
PW-19240,Pierre Wener,CA-2014-164210,11/18/2014,145.98,5
PW-19240,Pierre Wener,CA-2015-144274,11/23/2015,44.1,6
PW-19240,Pierre Wener,CA-2015-144274,11/23/2015,38.88,7
PW-19240,Pierre Wener,CA-2014-164210,11/18/2014,35.808,8
PW-19240,Pierre Wener,CA-2015-144274,11/23/2015,16.56,9
PW-19240,Pierre Wener,CA-2015-144274,11/23/2015,13.12,10
PW-19240,Pierre Wener,CA-2016-120257,9/22/2016,7.872,11
PW-19240,Pierre Wener,US-2016-131891,7/29/2016,2.214,12
QJ-19255,Quincy Jones,CA-2015-117086,11/8/2015,4404.9,1
QJ-19255,Quincy Jones,CA-2017-144526,4/30/2017,677.58,2
QJ-19255,Quincy Jones,CA-2016-142097,10/15/2016,232.96,3
QJ-19255,Quincy Jones,CA-2017-104066,12/5/2017,205.03,4
QJ-19255,Quincy Jones,US-2014-157070,6/1/2014,138.56,5
QJ-19255,Quincy Jones,CA-2014-127859,3/17/2014,126.624,6
QJ-19255,Quincy Jones,CA-2016-134425,12/8/2016,114.95,7
QJ-19255,Quincy Jones,CA-2016-142097,10/15/2016,66.54,8
QJ-19255,Quincy Jones,US-2014-157070,6/1/2014,65.52,9
QJ-19255,Quincy Jones,CA-2016-142097,10/15/2016,43.26,10
QJ-19255,Quincy Jones,CA-2017-144526,4/30/2017,13.896,11
QJ-19255,Quincy Jones,CA-2016-109652,4/10/2016,13.568,12
QJ-19255,Quincy Jones,CA-2015-130995,11/1/2015,4.95,13
RA-19285,Ralph Arnett,CA-2015-111780,12/25/2015,1199.96,1
RA-19285,Ralph Arnett,CA-2017-141929,9/4/2017,487.984,2
RA-19285,Ralph Arnett,CA-2017-131695,6/30/2017,248.57,3
RA-19285,Ralph Arnett,CA-2017-141929,9/4/2017,217.85,4
RA-19285,Ralph Arnett,CA-2017-161480,12/25/2017,191.984,5
RA-19285,Ralph Arnett,CA-2017-127313,12/1/2017,79.12,6
RA-19285,Ralph Arnett,CA-2015-155068,10/23/2015,55.944,7
RA-19285,Ralph Arnett,CA-2017-127313,12/1/2017,37.392,8
RA-19285,Ralph Arnett,CA-2017-131695,6/30/2017,22.23,9
RA-19285,Ralph Arnett,CA-2015-111780,12/25/2015,17.94,10
RA-19285,Ralph Arnett,CA-2015-111780,12/25/2015,12.6,11
RA-19285,Ralph Arnett,CA-2015-155068,10/23/2015,11.824,12
RA-19285,Ralph Arnett,CA-2015-150441,8/13/2015,11.36,13
RA-19285,Ralph Arnett,CA-2015-155068,10/23/2015,10.688,14
RA-19285,Ralph Arnett,CA-2017-141929,9/4/2017,5.56,15
RA-19285,Ralph Arnett,US-2016-128195,8/4/2016,3.98,16
RA-19285,Ralph Arnett,CA-2014-154186,12/13/2014,2.92,17
RA-19885,Ruben Ausman,US-2014-118997,4/8/2014,1215.92,1
RA-19885,Ruben Ausman,US-2017-106145,9/26/2017,931.176,2
RA-19885,Ruben Ausman,CA-2014-129091,11/22/2014,675.12,3
RA-19885,Ruben Ausman,CA-2014-129091,11/22/2014,319.9,4
RA-19885,Ruben Ausman,CA-2017-163629,11/17/2017,206.1,5
RA-19885,Ruben Ausman,US-2017-111745,11/5/2017,159.99,6
RA-19885,Ruben Ausman,CA-2017-163629,11/17/2017,79.99,7
RA-19885,Ruben Ausman,CA-2016-101343,7/17/2016,77.88,8
RA-19885,Ruben Ausman,US-2017-106145,9/26/2017,71.88,9
RA-19885,Ruben Ausman,US-2017-106145,9/26/2017,35.88,10
RA-19885,Ruben Ausman,US-2017-106145,9/26/2017,17.04,11
RA-19885,Ruben Ausman,CA-2014-129091,11/22/2014,16.23,12
RA-19885,Ruben Ausman,CA-2014-129091,11/22/2014,11.36,13
RA-19885,Ruben Ausman,US-2017-106145,9/26/2017,9.24,14
RA-19885,Ruben Ausman,CA-2015-155453,8/9/2015,4.608,15
RA-19915,Russell Applegate,CA-2014-134313,11/1/2014,1983.968,1
RA-19915,Russell Applegate,US-2015-122784,7/20/2015,913.43,2
RA-19915,Russell Applegate,US-2015-122784,7/20/2015,384.944,3
RA-19915,Russell Applegate,CA-2016-149979,9/23/2016,368.97,4
RA-19915,Russell Applegate,CA-2017-112809,8/18/2017,200.064,5
RA-19915,Russell Applegate,US-2015-122784,7/20/2015,153.584,6
RA-19915,Russell Applegate,CA-2017-140585,12/18/2017,119.98,7
RA-19915,Russell Applegate,CA-2017-140585,12/18/2017,119.833,8
RA-19915,Russell Applegate,CA-2016-149979,9/23/2016,118.25,9
RA-19915,Russell Applegate,CA-2015-149909,11/13/2015,96.08,10
RA-19915,Russell Applegate,CA-2015-149909,11/13/2015,63.77,11
RA-19915,Russell Applegate,CA-2015-149909,11/13/2015,50.97,12
RA-19915,Russell Applegate,CA-2014-102008,9/30/2014,48.94,13
RA-19915,Russell Applegate,CA-2017-140585,12/18/2017,46.672,14
RA-19915,Russell Applegate,CA-2014-134313,11/1/2014,43.176,15
RA-19915,Russell Applegate,CA-2015-130792,4/28/2015,23.832,16
RA-19915,Russell Applegate,CA-2017-112809,8/18/2017,21.38,17
RA-19915,Russell Applegate,CA-2015-130792,4/28/2015,12.176,18
RA-19915,Russell Applegate,CA-2015-130792,4/28/2015,8.652,19
RA-19915,Russell Applegate,CA-2017-112809,8/18/2017,6.744,20
RA-19915,Russell Applegate,CA-2014-123064,6/30/2014,5.248,21
RA-19915,Russell Applegate,US-2015-122784,7/20/2015,2.88,22
RA-19945,Ryan Akin,CA-2014-169775,8/29/2014,505.176,1
RA-19945,Ryan Akin,CA-2015-126445,8/27/2015,484.65,2
RA-19945,Ryan Akin,CA-2017-152583,10/30/2017,251.006,3
RA-19945,Ryan Akin,CA-2014-169775,8/29/2014,174.0585,4
RA-19945,Ryan Akin,CA-2017-146346,6/17/2017,146.352,5
RA-19945,Ryan Akin,CA-2017-152583,10/30/2017,54.192,6
RA-19945,Ryan Akin,CA-2014-169775,8/29/2014,29.808,7
RA-19945,Ryan Akin,CA-2015-112823,12/10/2015,25.488,8
RA-19945,Ryan Akin,CA-2017-152583,10/30/2017,16.192,9
RB-19330,Randy Bradley,CA-2014-159835,11/17/2014,657.93,1
RB-19330,Randy Bradley,CA-2017-106068,10/23/2017,259.136,2
RB-19330,Randy Bradley,CA-2017-106068,10/23/2017,55.2,3
RB-19330,Randy Bradley,CA-2017-106068,10/23/2017,13.72,4
RB-19330,Randy Bradley,CA-2014-159835,11/17/2014,12.448,5
RB-19330,Randy Bradley,CA-2017-106068,10/23/2017,9.762,6
RB-19360,Raymond Buch,CA-2017-140151,3/23/2017,13999.96,1
RB-19360,Raymond Buch,CA-2016-166674,4/1/2016,263.88,2
RB-19360,Raymond Buch,CA-2016-166674,4/1/2016,161.94,3
RB-19360,Raymond Buch,CA-2016-109953,7/14/2016,151.62,4
RB-19360,Raymond Buch,CA-2017-162572,9/25/2017,119.96,5
RB-19360,Raymond Buch,CA-2016-109953,7/14/2016,110.376,6
RB-19360,Raymond Buch,CA-2016-166674,4/1/2016,59.52,7
RB-19360,Raymond Buch,CA-2016-156573,5/29/2016,44.76,8
RB-19360,Raymond Buch,CA-2016-166674,4/1/2016,35.12,9
RB-19360,Raymond Buch,CA-2017-140151,3/23/2017,32.48,10
